S/N,Order_Date,TransactionID,CustomerID,ProductID,Quantity_Supplied,Discount(%)
6451,6/3/2022,DCLPS/7005,DCP/pop/5570,DCCP/Class J /1488,81,1
6452,6/3/2022,DCLPS/7006,DCP/pop/5619,DCCP/Class J /1494,207,4
6453,6/3/2022,DCLPS/7007,DCP/pop/5493,DCCP/Class A/1480,156,9
6454,6/3/2022,DCLPS/7008,DCP/pop/5584,DCCP/Class J /1488,42,4
6455,6/3/2022,DCLPS/7009,DCP/pop/5549,DCCP/Class A/1480,130,9
6456,6/3/2022,DCLPS/7010,DCP/pop/5541,DCCP/Class J /1488,242,2
6457,6/6/2022,DCLPS/7011,DCP/pop/5515,DCCP/Class J /1488,15,9
6458,6/6/2022,DCLPS/7012,DCP/pop/5627,DCCP/Class H/1491,268,8
6459,6/6/2022,DCLPS/7013,DCP/pop/5498,DCCP/Class H/1491,46,9
6460,6/6/2022,DCLPS/7014,DCP/pop/5499,DCCP/Class J /1488,271,4
6461,6/6/2022,DCLPS/7015,DCP/pop/5537,DCCP/Class A/1479,230,1
6462,6/6/2022,DCLPS/7016,DCP/pop/5625,DCCP/Class A/1480,21,3
6463,6/6/2022,DCLPS/7017,DCP/pop/5655,DCCP/Class A/1480,240,3
6464,6/6/2022,DCLPS/7018,DCP/pop/5513,DCCP/Class V/1495,239,8
6465,6/6/2022,DCLPS/7019,DCP/pop/5585,DCCP/Class V/1587,5,0
6466,6/6/2022,DCLPS/7020,DCP/pop/5626,DCCP/Class A/1479,163,4
6467,6/8/2022,DCLPS/7021,DCP/pop/5568,DCCP/Class V/1495,291,8
6468,6/8/2022,DCLPS/7022,DCP/pop/5584,DCCP/Class V/1569,197,4
6469,6/9/2022,DCLPS/7023,DCP/pop/5495,DCCP/Class J /1475,36,2
6470,6/10/2022,DCLPS/7024,DCP/pop/5494,DCCP/Class A/1480,184,5
6471,6/10/2022,DCLPS/7025,DCP/pop/5574,DCCP/Class J /1488,171,9
6472,6/10/2022,DCLPS/7026,DCP/pop/5538,DCCP/Class A/1536,271,0
6473,6/10/2022,DCLPS/7027,DCP/pop/5617,DCCP/Class A/1479,349,0
6474,6/10/2022,DCLPS/7028,DCP/pop/5576,DCCP/Class J /1488,58,6
6475,6/10/2022,DCLPS/7029,DCP/pop/5587,DCCP/Class H/1514,121,7
6476,6/10/2022,DCLPS/7030,DCP/pop/5497,DCCP/Class A/1480,12,2
6477,6/10/2022,DCLPS/7031,DCP/pop/5576,DCCP/Class J /1475,286,5
6478,6/10/2022,DCLPS/7032,DCP/pop/5574,DCCP/Class J /1475,82,10
6479,6/10/2022,DCLPS/7033,DCP/pop/5600,DCCP/Class J /1475,55,6
6480,6/10/2022,DCLPS/7034,DCP/pop/5586,DCCP/Class J /1488,55,5
6481,6/10/2022,DCLPS/7035,DCP/pop/5481,DCCP/Class A/1479,173,10
6482,6/14/2022,DCLPS/7036,DCP/pop/5605,DCCP/Class J /1525,228,9
6483,6/15/2022,DCLPS/7037,DCP/pop/5479,DCCP/Class A/1476,256,7
6484,6/15/2022,DCLPS/7038,DCP/pop/5628,DCCP/Class J /1494,327,3
6485,6/15/2022,DCLPS/7039,DCP/pop/5482,DCCP/Class J /1482,328,8
6486,6/15/2022,DCLPS/7040,DCP/pop/5614,DCCP/Class J /1488,237,4
6487,6/16/2022,DCLPS/7041,DCP/pop/5573,DCCP/Class A/1479,292,10
6488,6/16/2022,DCLPS/7042,DCP/pop/5556,DCCP/Class J /1488,89,10
6489,6/16/2022,DCLPS/7043,DCP/pop/5629,DCCP/Class J /1489,308,6
6490,6/16/2022,DCLPS/7044,DCP/pop/5525,DCCP/Class J /1489,217,9
6491,6/16/2022,DCLPS/7045,DCP/pop/5618,DCCP/Class J /1489,237,9
6492,6/17/2022,DCLPS/7046,DCP/pop/5539,DCCP/Class A/1479,104,2
6493,6/17/2022,DCLPS/7047,DCP/pop/5570,DCCP/Class A/1480,142,7
6494,6/17/2022,DCLPS/7048,DCP/pop/5519,DCCP/Class J /1488,208,9
6495,6/17/2022,DCLPS/7049,DCP/pop/5640,DCCP/Class A/1480,89,8
6496,6/17/2022,DCLPS/7050,DCP/pop/5489,DCCP/Class J /1488,341,6
6497,6/17/2022,DCLPS/7051,DCP/pop/5646,DCCP/Class A/1480,75,0
6498,6/17/2022,DCLPS/7052,DCP/pop/5510,DCCP/Class J /1482,28,9
6499,6/17/2022,DCLPS/7053,DCP/pop/5487,DCCP/Class A/1479,291,8
6500,6/17/2022,DCLPS/7054,DCP/pop/5508,DCCP/Class H/1514,306,2
6501,6/17/2022,DCLPS/7055,DCP/pop/5564,DCCP/Class J /1488,161,9
6502,6/17/2022,DCLPS/7056,DCP/pop/5483,DCCP/Class A/1480,264,1
6503,6/17/2022,DCLPS/7057,DCP/pop/5620,DCCP/Class A/1479,343,10
6504,6/17/2022,DCLPS/7058,DCP/pop/5501,DCCP/Class J /1488,119,6
6505,6/17/2022,DCLPS/7059,DCP/pop/5541,DCCP/Class J /1475,237,3
6506,6/17/2022,DCLPS/7060,DCP/pop/5603,DCCP/Class A/1536,239,5
6507,6/17/2022,DCLPS/7061,DCP/pop/5588,DCCP/Class J /1488,105,8
6508,6/20/2022,DCLPS/7062,DCP/pop/5555,DCCP/Class J /1488,43,2
6509,6/20/2022,DCLPS/7063,DCP/pop/5629,DCCP/Class A/1480,4,4
6510,6/21/2022,DCLPS/7064,DCP/pop/5588,DCCP/Class J /1475,76,9
6511,6/21/2022,DCLPS/7065,DCP/pop/5539,DCCP/Class J /1489,152,1
6512,6/22/2022,DCLPS/7066,DCP/pop/5603,DCCP/Class J /1581,79,7
6513,6/22/2022,DCLPS/7067,DCP/pop/5567,DCCP/Class J /1515,138,4
6514,6/22/2022,DCLPS/7068,DCP/pop/5553,DCCP/Class J /1493,151,1
6515,6/22/2022,DCLPS/7069,DCP/pop/5590,DCCP/Class J /1488,224,10
6516,6/22/2022,DCLPS/7070,DCP/pop/5541,DCCP/Class A/1480,143,0
6517,6/22/2022,DCLPS/7071,DCP/pop/5613,DCCP/Class H/1491,318,1
6518,6/22/2022,DCLPS/7072,DCP/pop/5596,DCCP/Class A/1476,184,3
6519,6/22/2022,DCLPS/7073,DCP/pop/5555,DCCP/Class H/1514,77,3
6520,6/22/2022,DCLPS/7074,DCP/pop/5487,DCCP/Class A/1536,149,5
6521,6/22/2022,DCLPS/7075,DCP/pop/5566,DCCP/Class V/1569,47,5
6522,6/22/2022,DCLPS/7076,DCP/pop/5531,DCCP/Class V/1569,168,5
6523,6/22/2022,DCLPS/7077,DCP/pop/5659,DCCP/Class V/1569,44,6
6524,6/22/2022,DCLPS/7078,DCP/pop/5629,DCCP/Class V/1569,244,10
6525,6/22/2022,DCLPS/7079,DCP/pop/5519,DCCP/Class H/1547,310,4
6526,6/22/2022,DCLPS/7080,DCP/pop/5489,DCCP/Class A/1479,342,10
6527,6/22/2022,DCLPS/7081,DCP/pop/5561,DCCP/Class J /1483,293,7
6528,6/23/2022,DCLPS/7082,DCP/pop/5519,DCCP/Class J /1488,100,9
6529,6/23/2022,DCLPS/7083,DCP/pop/5570,DCCP/Class V/1495,110,9
6530,6/23/2022,DCLPS/7084,DCP/pop/5503,DCCP/Class V/1587,272,5
6531,6/23/2022,DCLPS/7085,DCP/pop/5604,DCCP/Class A/1480,19,9
6532,6/23/2022,DCLPS/7086,DCP/pop/5503,DCCP/Class A/1476,221,7
6533,6/23/2022,DCLPS/7087,DCP/pop/5638,DCCP/Class A/1479,342,10
6534,6/23/2022,DCLPS/7088,DCP/pop/5523,DCCP/Class A/1487,113,8
6535,6/23/2022,DCLPS/7089,DCP/pop/5562,DCCP/Class J /1488,192,5
6536,6/23/2022,DCLPS/7090,DCP/pop/5479,DCCP/Class J /1554,261,0
6537,6/23/2022,DCLPS/7091,DCP/pop/5615,DCCP/Class J /1554,262,4
6538,6/23/2022,DCLPS/7092,DCP/pop/5552,DCCP/Class J /1488,79,2
6539,6/24/2022,DCLPS/7093,DCP/pop/5556,DCCP/Class A/1479,254,8
6540,6/24/2022,DCLPS/7094,DCP/pop/5615,DCCP/Class A/1480,169,10
6541,6/24/2022,DCLPS/7095,DCP/pop/5559,DCCP/Class J /1488,32,7
6542,6/24/2022,DCLPS/7096,DCP/pop/5594,DCCP/Class A/1480,245,4
6543,6/24/2022,DCLPS/7097,DCP/pop/5583,DCCP/Class A/1476,192,0
6544,6/24/2022,DCLPS/7098,DCP/pop/5505,DCCP/Class A/1479,257,5
6545,6/24/2022,DCLPS/7099,DCP/pop/5573,DCCP/Class A/1480,294,4
6546,6/24/2022,DCLPS/7100,DCP/pop/5602,DCCP/Class J /1482,5,5
6547,6/24/2022,DCLPS/7101,DCP/pop/5555,DCCP/Class J /1488,137,7
6548,6/27/2022,DCLPS/7102,DCP/pop/5483,DCCP/Class A/1480,335,0
6549,6/27/2022,DCLPS/7103,DCP/pop/5518,DCCP/Class J /1488,239,0
6550,6/27/2022,DCLPS/7104,DCP/pop/5610,DCCP/Class A/1479,150,0
6551,6/27/2022,DCLPS/7105,DCP/pop/5521,DCCP/Class A/1480,323,1
6552,6/27/2022,DCLPS/7106,DCP/pop/5616,DCCP/Class A/1480,154,4
6553,6/27/2022,DCLPS/7107,DCP/pop/5654,DCCP/Class J /1488,170,3
6554,6/27/2022,DCLPS/7108,DCP/pop/5615,DCCP/Class J /1488,35,7
6555,6/27/2022,DCLPS/7109,DCP/pop/5648,DCCP/Class WT/1478,330,4
6556,6/27/2022,DCLPS/7110,DCP/pop/5656,DCCP/Class A/1480,86,9
6557,6/27/2022,DCLPS/7111,DCP/pop/5513,DCCP/Class A/1479,234,9
6558,6/27/2022,DCLPS/7112,DCP/pop/5479,DCCP/Class J /1475,64,9
6559,6/27/2022,DCLPS/7113,DCP/pop/5546,DCCP/Class J /1489,342,4
6560,6/27/2022,DCLPS/7114,DCP/pop/5647,DCCP/Class J /1482,273,5
6561,6/27/2022,DCLPS/7115,DCP/pop/5617,DCCP/Class WT/1478,284,1
6562,6/28/2022,DCLPS/7116,DCP/pop/5516,DCCP/Class M/1509,211,10
6563,6/28/2022,DCLPS/7117,DCP/pop/5600,DCCP/Class J /1475,273,1
6564,6/28/2022,DCLPS/7118,DCP/pop/5649,DCCP/Class J /1475,207,0
6565,6/28/2022,DCLPS/7119,DCP/pop/5645,DCCP/Class J /1475,279,2
6566,6/28/2022,DCLPS/7120,DCP/pop/5584,DCCP/Class M/1519,184,8
6567,6/28/2022,DCLPS/7121,DCP/pop/5504,DCCP/Class J /1488,138,9
6568,6/29/2022,DCLPS/7122,DCP/pop/5571,DCCP/Class A/1536,289,2
6569,6/29/2022,DCLPS/7123,DCP/pop/5523,DCCP/Class J /1488,259,7
6570,6/29/2022,DCLPS/7124,DCP/pop/5557,DCCP/Class A/1480,30,6
6571,6/29/2022,DCLPS/7125,DCP/pop/5498,DCCP/Class A/1476,257,1
6572,6/29/2022,DCLPS/7126,DCP/pop/5544,DCCP/Class H/1514,14,1
6573,6/29/2022,DCLPS/7127,DCP/pop/5641,DCCP/Class J /1489,275,0
6574,6/29/2022,DCLPS/7128,DCP/pop/5558,DCCP/Class V/1503,113,6
6575,6/29/2022,DCLPS/7129,DCP/pop/5541,DCCP/Class V/1590,28,4
6576,6/29/2022,DCLPS/7130,DCP/pop/5480,DCCP/Class V/1495,332,9
6577,6/29/2022,DCLPS/7131,DCP/pop/5569,DCCP/Class M/1591,149,5
6578,6/29/2022,DCLPS/7132,DCP/pop/5537,DCCP/Class M/1592,144,7
6579,6/29/2022,DCLPS/7133,DCP/pop/5538,DCCP/Class M/1593,109,1
6580,6/29/2022,DCLPS/7134,DCP/pop/5525,DCCP/Class M/1594,191,4
6581,6/29/2022,DCLPS/7135,DCP/pop/5547,DCCP/Class M/1595,300,5
6582,6/30/2022,DCLPS/7136,DCP/pop/5512,DCCP/Class J /1488,194,1
6583,6/30/2022,DCLPS/7137,DCP/pop/5581,DCCP/Class A/1536,77,8
6584,6/30/2022,DCLPS/7138,DCP/pop/5603,DCCP/Class A/1479,125,4
6585,6/30/2022,DCLPS/7139,DCP/pop/5591,DCCP/Class A/1480,180,9
6586,6/30/2022,DCLPS/7140,DCP/pop/5479,DCCP/Class J /1482,249,8
6587,6/30/2022,DCLPS/7141,DCP/pop/5551,DCCP/Class J /1488,76,2
6588,6/30/2022,DCLPS/7142,DCP/pop/5521,DCCP/Class J /1475,309,1
6589,6/30/2022,DCLPS/7143,DCP/pop/5538,DCCP/Class J /1579,71,10
6590,6/30/2022,DCLPS/7144,DCP/pop/5537,DCCP/Class J /1493,10,2
6591,6/30/2022,DCLPS/7145,DCP/pop/5595,DCCP/Class WT/1478,272,8
6592,6/30/2022,DCLPS/7146,DCP/pop/5555,DCCP/Class J /1488,235,1
6593,6/30/2022,DCLPS/7147,DCP/pop/5493,DCCP/Class H/1491,280,9
6594,7/1/2022,DCLPS/7148,DCP/pop/5519,DCCP/Class H/1514,74,7
6595,7/4/2022,DCLPS/7149,DCP/pop/5506,DCCP/Class A/1476,199,3
6596,7/4/2022,DCLPS/7150,DCP/pop/5500,DCCP/Class J /1494,100,10
6597,7/4/2022,DCLPS/7151,DCP/pop/5579,DCCP/Class J /1488,336,8
6598,7/4/2022,DCLPS/7152,DCP/pop/5595,DCCP/Class J /1515,243,9
6599,7/4/2022,DCLPS/7153,DCP/pop/5607,DCCP/Class J /1582,105,4
6600,7/4/2022,DCLPS/7154,DCP/pop/5530,DCCP/Class V/1495,75,5
6601,7/4/2022,DCLPS/7155,DCP/pop/5620,DCCP/Class V/1587,288,6
6602,7/5/2022,DCLPS/7156,DCP/pop/5659,DCCP/Class WT/1492,9,0
6603,7/5/2022,DCLPS/7157,DCP/pop/5490,DCCP/Class A/1480,13,10
6604,7/5/2022,DCLPS/7158,DCP/pop/5654,DCCP/Class A/1479,304,5
6605,7/5/2022,DCLPS/7159,DCP/pop/5627,DCCP/Class J /1488,107,3
6606,7/5/2022,DCLPS/7160,DCP/pop/5529,DCCP/Class A/1480,165,6
6607,7/5/2022,DCLPS/7161,DCP/pop/5625,DCCP/Class WT/1478,260,3
6608,7/5/2022,DCLPS/7162,DCP/pop/5550,DCCP/Class J /1488,250,3
6609,7/5/2022,DCLPS/7163,DCP/pop/5548,DCCP/Class J /1488,151,2
6610,7/6/2022,DCLPS/7164,DCP/pop/5590,DCCP/Class J /1475,66,0
6611,7/6/2022,DCLPS/7165,DCP/pop/5649,DCCP/Class J /1488,206,4
6612,7/6/2022,DCLPS/7166,DCP/pop/5520,DCCP/Class A/1536,190,3
6613,7/6/2022,DCLPS/7167,DCP/pop/5647,DCCP/Class A/1480,55,10
6614,7/6/2022,DCLPS/7168,DCP/pop/5598,DCCP/Class J /1493,14,4
6615,7/6/2022,DCLPS/7169,DCP/pop/5558,DCCP/Class J /1481,25,8
6616,7/7/2022,DCLPS/7170,DCP/pop/5598,DCCP/Class J /1488,269,7
6617,7/7/2022,DCLPS/7171,DCP/pop/5518,DCCP/Class A/1480,78,2
6618,7/8/2022,DCLPS/7172,DCP/pop/5539,DCCP/Class V/1495,159,0
6619,7/8/2022,DCLPS/7173,DCP/pop/5506,DCCP/Class V/1587,215,6
6620,7/13/2022,DCLPS/7174,DCP/pop/5497,DCCP/Class M/1596,205,1
6621,7/13/2022,DCLPS/7175,DCP/pop/5529,DCCP/Class M/1596,115,1
6622,7/13/2022,DCLPS/7176,DCP/pop/5501,DCCP/Class M/1596,190,2
6623,7/13/2022,DCLPS/7177,DCP/pop/5624,DCCP/Class M/1596,83,8
6624,7/13/2022,DCLPS/7178,DCP/pop/5616,DCCP/Class J /1488,130,8
6625,7/13/2022,DCLPS/7179,DCP/pop/5484,DCCP/Class A/1480,92,2
6626,7/13/2022,DCLPS/7180,DCP/pop/5641,DCCP/Class WT/1478,268,2
6627,7/13/2022,DCLPS/7181,DCP/pop/5615,DCCP/Class J /1488,336,9
6628,7/13/2022,DCLPS/7182,DCP/pop/5592,DCCP/Class A/1480,90,6
6629,7/13/2022,DCLPS/7183,DCP/pop/5543,DCCP/Class A/1479,240,5
6630,7/14/2022,DCLPS/7184,DCP/pop/5632,DCCP/Class A/1479,336,9
6631,7/15/2022,DCLPS/7185,DCP/pop/5509,DCCP/Class H/1514,63,9
6632,7/18/2022,DCLPS/7186,DCP/pop/5506,DCCP/Class A/1476,82,2
6633,7/18/2022,DCLPS/7187,DCP/pop/5648,DCCP/Class J /1488,123,8
6634,7/18/2022,DCLPS/7188,DCP/pop/5650,DCCP/Class J /1494,226,5
6635,7/18/2022,DCLPS/7189,DCP/pop/5602,DCCP/Class A/1480,27,9
6636,7/18/2022,DCLPS/7190,DCP/pop/5531,DCCP/Class A/1480,260,7
6637,7/18/2022,DCLPS/7191,DCP/pop/5513,DCCP/Class J /1488,166,1
6638,7/18/2022,DCLPS/7192,DCP/pop/5658,DCCP/Class H/1514,305,3
6639,7/18/2022,DCLPS/7193,DCP/pop/5554,DCCP/Class J /1488,208,5
6640,7/18/2022,DCLPS/7194,DCP/pop/5509,DCCP/Class H/1514,30,6
6641,7/18/2022,DCLPS/7195,DCP/pop/5629,DCCP/Class V/1580,246,7
6642,7/18/2022,DCLPS/7196,DCP/pop/5609,DCCP/Class A/1480,276,4
6643,7/18/2022,DCLPS/7197,DCP/pop/5564,DCCP/Class J /1488,238,1
6644,7/18/2022,DCLPS/7198,DCP/pop/5594,DCCP/Class A/1536,70,0
6645,7/18/2022,DCLPS/7199,DCP/pop/5497,DCCP/Class A/1480,12,8
6646,7/19/2022,DCLPS/7200,DCP/pop/5601,DCCP/Class A/1480,344,6
6647,7/19/2022,DCLPS/7201,DCP/pop/5559,DCCP/Class J /1488,186,2
6648,7/19/2022,DCLPS/7202,DCP/pop/5619,DCCP/Class H/1514,191,10
6649,7/19/2022,DCLPS/7203,DCP/pop/5506,DCCP/Class J /1488,17,10
6650,7/20/2022,DCLPS/7204,DCP/pop/5524,DCCP/Class A/1479,186,9
6651,7/20/2022,DCLPS/7205,DCP/pop/5507,DCCP/Class H/1512,94,8
6652,7/20/2022,DCLPS/7206,DCP/pop/5616,DCCP/Class H/1512,193,5
6653,7/20/2022,DCLPS/7207,DCP/pop/5611,DCCP/Class H/1550,170,6
6654,7/20/2022,DCLPS/7208,DCP/pop/5634,DCCP/Class A/1479,157,7
6655,7/20/2022,DCLPS/7209,DCP/pop/5588,DCCP/Class A/1536,248,2
6656,7/20/2022,DCLPS/7210,DCP/pop/5488,DCCP/Class J /1475,337,2
6657,7/20/2022,DCLPS/7211,DCP/pop/5591,DCCP/Class A/1480,86,1
6658,7/21/2022,DCLPS/7212,DCP/pop/5615,DCCP/Class WT/1492,76,2
6659,7/21/2022,DCLPS/7213,DCP/pop/5509,DCCP/Class J /1488,228,6
6660,7/21/2022,DCLPS/7214,DCP/pop/5615,DCCP/Class V/1580,251,8
6661,7/21/2022,DCLPS/7215,DCP/pop/5491,DCCP/Class V/1495,98,0
6662,7/21/2022,DCLPS/7216,DCP/pop/5651,DCCP/Class M/1519,260,8
6663,7/22/2022,DCLPS/7217,DCP/pop/5567,DCCP/Class H/1510,108,10
6664,7/22/2022,DCLPS/7218,DCP/pop/5630,DCCP/Class H/1510,50,4
6665,7/22/2022,DCLPS/7219,DCP/pop/5602,DCCP/Class A/1476,46,0
6666,7/22/2022,DCLPS/7220,DCP/pop/5507,DCCP/Class J /1581,338,3
6667,7/22/2022,DCLPS/7221,DCP/pop/5638,DCCP/Class J /1475,78,7
6668,7/22/2022,DCLPS/7222,DCP/pop/5479,DCCP/Class J /1488,304,2
6669,7/22/2022,DCLPS/7223,DCP/pop/5568,DCCP/Class A/1480,197,5
6670,7/22/2022,DCLPS/7224,DCP/pop/5588,DCCP/Class J /1494,117,1
6671,7/22/2022,DCLPS/7225,DCP/pop/5543,DCCP/Class J /1489,220,1
6672,7/22/2022,DCLPS/7226,DCP/pop/5603,DCCP/Class J /1489,114,5
6673,7/22/2022,DCLPS/7227,DCP/pop/5621,DCCP/Class J /1489,160,7
6674,7/25/2022,DCLPS/7228,DCP/pop/5592,DCCP/Class H/1513,237,3
6675,7/25/2022,DCLPS/7229,DCP/pop/5655,DCCP/Class A/1479,73,8
6676,7/25/2022,DCLPS/7230,DCP/pop/5627,DCCP/Class J /1488,322,2
6677,7/25/2022,DCLPS/7231,DCP/pop/5622,DCCP/Class A/1480,96,3
6678,7/25/2022,DCLPS/7232,DCP/pop/5588,DCCP/Class H/1514,102,2
6679,7/25/2022,DCLPS/7233,DCP/pop/5479,DCCP/Class H/1512,169,2
6680,7/25/2022,DCLPS/7234,DCP/pop/5556,DCCP/Class WT/1478,84,4
6681,7/26/2022,DCLPS/7235,DCP/pop/5619,DCCP/Class J /1481,303,1
6682,7/26/2022,DCLPS/7236,DCP/pop/5502,DCCP/Class V/1580,206,8
6683,7/27/2022,DCLPS/7237,DCP/pop/5491,DCCP/Class J /1482,148,1
6684,7/27/2022,DCLPS/7238,DCP/pop/5478,DCCP/Class J /1488,72,1
6685,7/27/2022,DCLPS/7239,DCP/pop/5622,DCCP/Class A/1480,266,7
6686,7/27/2022,DCLPS/7240,DCP/pop/5539,DCCP/Class H/1514,11,3
6687,7/27/2022,DCLPS/7241,DCP/pop/5619,DCCP/Class A/1476,125,8
6688,7/27/2022,DCLPS/7242,DCP/pop/5486,DCCP/Class A/1479,287,9
6689,7/27/2022,DCLPS/7243,DCP/pop/5481,DCCP/Class H/1491,234,10
6690,7/27/2022,DCLPS/7244,DCP/pop/5552,DCCP/Class A/1479,131,10
6691,7/27/2022,DCLPS/7245,DCP/pop/5510,DCCP/Class J /1488,20,8
6692,7/27/2022,DCLPS/7246,DCP/pop/5485,DCCP/Class J /1488,19,2
6693,7/27/2022,DCLPS/7247,DCP/pop/5592,DCCP/Class J /1488,230,6
6694,7/27/2022,DCLPS/7248,DCP/pop/5608,DCCP/Class J /1488,49,7
6695,7/27/2022,DCLPS/7249,DCP/pop/5523,DCCP/Class V/1495,227,7
6696,7/28/2022,DCLPS/7250,DCP/pop/5498,DCCP/Class J /1488,332,4
6697,7/28/2022,DCLPS/7251,DCP/pop/5516,DCCP/Class A/1480,83,1
6698,7/28/2022,DCLPS/7252,DCP/pop/5499,DCCP/Class A/1479,319,3
6699,7/28/2022,DCLPS/7253,DCP/pop/5640,DCCP/Class J /1488,279,0
6700,7/28/2022,DCLPS/7254,DCP/pop/5654,DCCP/Class A/1536,48,8
6701,7/28/2022,DCLPS/7255,DCP/pop/5567,DCCP/Class J /1488,344,6
6702,7/28/2022,DCLPS/7256,DCP/pop/5525,DCCP/Class A/1480,228,4
6703,8/1/2022,DCLPS/7257,DCP/pop/5626,DCCP/Class J /1488,172,6
6704,8/1/2022,DCLPS/7258,DCP/pop/5633,DCCP/Class M/1519,252,3
6705,8/2/2022,DCLPS/7259,DCP/pop/5482,DCCP/Class J /1488,124,10
6706,8/2/2022,DCLPS/7260,DCP/pop/5659,DCCP/Class J /1488,109,10
6707,8/2/2022,DCLPS/7261,DCP/pop/5624,DCCP/Class J /1554,274,4
6708,8/2/2022,DCLPS/7262,DCP/pop/5550,DCCP/Class J /1581,85,2
6709,8/2/2022,DCLPS/7263,DCP/pop/5591,DCCP/Class J /1581,300,2
6710,8/2/2022,DCLPS/7264,DCP/pop/5487,DCCP/Class J /1488,245,4
6711,8/2/2022,DCLPS/7265,DCP/pop/5556,DCCP/Class A/1479,255,3
6712,8/2/2022,DCLPS/7266,DCP/pop/5576,DCCP/Class A/1480,198,1
6713,8/2/2022,DCLPS/7267,DCP/pop/5486,DCCP/Class A/1479,21,7
6714,8/2/2022,DCLPS/7268,DCP/pop/5515,DCCP/Class A/1480,75,2
6715,8/2/2022,DCLPS/7269,DCP/pop/5575,DCCP/Class J /1488,187,2
6716,8/2/2022,DCLPS/7270,DCP/pop/5515,DCCP/Class H/1514,157,7
6717,8/2/2022,DCLPS/7271,DCP/pop/5583,DCCP/Class J /1488,115,5
6718,8/2/2022,DCLPS/7272,DCP/pop/5536,DCCP/Class J /1475,152,2
6719,8/2/2022,DCLPS/7273,DCP/pop/5491,DCCP/Class A/1479,236,2
6720,8/2/2022,DCLPS/7274,DCP/pop/5497,DCCP/Class J /1488,244,6
6721,8/2/2022,DCLPS/7275,DCP/pop/5502,DCCP/Class J /1475,172,5
6722,8/2/2022,DCLPS/7276,DCP/pop/5620,DCCP/Class J /1494,341,7
6723,8/2/2022,DCLPS/7277,DCP/pop/5650,DCCP/Class H/1514,318,9
6724,8/2/2022,DCLPS/7278,DCP/pop/5639,DCCP/Class A/1480,236,7
6725,8/2/2022,DCLPS/7279,DCP/pop/5618,DCCP/Class J /1488,179,7
6726,8/2/2022,DCLPS/7280,DCP/pop/5501,DCCP/Class A/1480,298,2
6727,8/2/2022,DCLPS/7281,DCP/pop/5604,DCCP/Class H/1514,264,7
6728,8/2/2022,DCLPS/7282,DCP/pop/5492,DCCP/Class J /1488,45,8
6729,8/3/2022,DCLPS/7283,DCP/pop/5504,DCCP/Class A/1479,98,0
6730,8/3/2022,DCLPS/7284,DCP/pop/5600,DCCP/Class A/1479,310,0
6731,8/4/2022,DCLPS/7285,DCP/pop/5650,DCCP/Class J /1581,317,5
6732,8/4/2022,DCLPS/7286,DCP/pop/5634,DCCP/Class J /1488,183,7
6733,8/4/2022,DCLPS/7287,DCP/pop/5548,DCCP/Class J /1581,40,0
6734,8/4/2022,DCLPS/7288,DCP/pop/5489,DCCP/Class H/1514,29,6
6735,8/4/2022,DCLPS/7289,DCP/pop/5655,DCCP/Class A/1479,287,5
6736,8/4/2022,DCLPS/7290,DCP/pop/5567,DCCP/Class J /1488,12,5
6737,8/4/2022,DCLPS/7291,DCP/pop/5642,DCCP/Class J /1488,188,9
6738,8/4/2022,DCLPS/7292,DCP/pop/5563,DCCP/Class A/1480,130,4
6739,8/4/2022,DCLPS/7293,DCP/pop/5655,DCCP/Class WT/1492,284,5
6740,8/4/2022,DCLPS/7294,DCP/pop/5602,DCCP/Class A/1480,85,2
6741,8/4/2022,DCLPS/7295,DCP/pop/5519,DCCP/Class J /1488,89,10
6742,8/4/2022,DCLPS/7296,DCP/pop/5562,DCCP/Class J /1482,56,5
6743,8/4/2022,DCLPS/7297,DCP/pop/5544,DCCP/Class H/1491,251,1
6744,8/4/2022,DCLPS/7298,DCP/pop/5509,DCCP/Class A/1476,265,6
6745,8/4/2022,DCLPS/7299,DCP/pop/5608,DCCP/Class H/1514,257,2
6746,8/4/2022,DCLPS/7300,DCP/pop/5657,DCCP/Class V/1495,117,0
6747,8/4/2022,DCLPS/7301,DCP/pop/5514,DCCP/Class V/1587,253,3
6748,8/4/2022,DCLPS/7302,DCP/pop/5643,DCCP/Class A/1480,263,9
6749,8/4/2022,DCLPS/7303,DCP/pop/5554,DCCP/Class A/1536,179,6
6750,8/5/2022,DCLPS/7304,DCP/pop/5619,DCCP/Class H/1514,121,4
6751,8/8/2022,DCLPS/7305,DCP/pop/5527,DCCP/Class A/1480,88,2
6752,8/8/2022,DCLPS/7306,DCP/pop/5511,DCCP/Class H/1510,307,9
6753,8/8/2022,DCLPS/7307,DCP/pop/5648,DCCP/Class H/1511,231,4
6754,8/8/2022,DCLPS/7308,DCP/pop/5622,DCCP/Class H/1514,267,5
6755,8/8/2022,DCLPS/7309,DCP/pop/5533,DCCP/Class V/1587,233,5
6756,8/8/2022,DCLPS/7310,DCP/pop/5508,DCCP/Class J /1488,119,1
6757,8/8/2022,DCLPS/7311,DCP/pop/5603,DCCP/Class A/1479,224,6
6758,8/8/2022,DCLPS/7312,DCP/pop/5520,DCCP/Class A/1476,22,5
6759,8/8/2022,DCLPS/7313,DCP/pop/5591,DCCP/Class J /1488,13,8
